r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
0.0,0.0,150.0,119200.0,9.666285748747374,8.717750708969213,10.925926373361873,4.946025677083959,13.989473184755411,0.07742958277739453,119331.74224343676,276.9775105458899,783.410703772669,0.19584411944250316,119047.61904761905,1.464370314677303,1.464370314677303,-0.7014220161872887,2.819324137434954
0.0,0.0,150.0,119300.0,9.6869255996403,8.808384784746524,10.860010681887465,4.626616435070423,13.086047420749704,0.062475891560250005,143198.09069212413,260.01710098444255,735.4394213222666,1.195860749022042,119189.51132300356,1.3741029791442239,1.3741029791442239,-0.6439739437505622,3.270701849437806
0.0,0.0,150.0,119400.0,9.691210119586136,8.816624246180826,10.794094990413058,4.632658092078124,13.1031358073087,0.031549318998311836,119189.51132300356,259.7170279582396,734.5906866355496,1.6282552516282194,119331.74224343676,1.3680545178033854,1.3680545178033854,-0.6193533412776794,2.6387730526338133
0.0,0.0,150.0,119500.0,9.696013725602334,8.849582091918029,10.794094990413058,4.361304258266126,12.335631263350976,0.08289311018298838,119474.31302270011,244.4551425960011,691.4235561022274,2.180852087005231,119331.74224343676,1.2639011624756002,1.2639011624756002,-0.6685945462234449,2.3843601604140243
0.0,0.0,150.0,119600.0,9.70788678952916,8.874300476220933,10.802334451847358,4.122291639458366,11.659601489158485,0.05619367044556148,119760.47904191617,230.59456460472876,652.2199213470526,1.7572223378302625,119617.22488038278,1.2231294447805061,1.2231294447805061,-0.6439739437505622,2.3187052204863368
0.0,0.0,150.0,119700.0,9.705184246178709,8.94845562912964,10.761137144675853,3.9063116529024886,11.048717836781524,0.04623568165738454,119760.47904191617,218.02378343910107,616.6643829189427,1.8557214716285835,119760.47904191617,1.1157097561913187,1.1157097561913187,-0.6029396062957575,2.0889129307394305
0.0,0.0,150.0,119800.0,9.712031238630614,8.907258321958135,10.728179298938649,3.898221696572122,11.025835984858704,0.02628628801127205,119760.47904191617,218.30974466579235,617.473203409142,1.4617249364353047,119760.47904191617,1.1230302819932556,1.1230302819932556,-0.6193533412776794,2.121740400703274
0.0,0.0,150.0,119900.0,9.72729072120694,8.93197670626104,10.711700376070048,3.700021025285385,10.465239830048393,0.010263282561839943,143540.6698564593,207.10553628587374,585.7829165160716,1.1720707039944827,119904.0767386091,1.0739696281322912,1.0739696281322912,-0.5454915338590309,1.9822236533569382
0.0,0.0,150.0,120000.0,9.731023197236679,9.014371320604047,10.662263607464242,3.5108699881523626,9.930239905947477,0.030914413672891102,119760.47904191617,196.79886791544124,556.6312561313767,1.2388497777560588,120048.01920768307,0.9908668879188206,0.9908668879188206,-0.5126640638951871,1.867327508483485
30.0,0.0,150.0,115000.0,9.74186632848422,8.915497783392436,10.579868993121233,3.5853949374221727,10.141028293932543,-0.16323295162679682,138089.7583429229,196.36382093132448,555.4007574409619,4.404177874054574,114942.52873563218,1.053608389887217,1.053608389887217,-0.5454915338590309,1.9493961833930946
30.0,0.0,150.0,115100.0,9.721111125131214,8.725990170403513,10.695221453201446,3.772004804458228,10.668840703602601,0.21346640276621215,137931.0344827586,206.09906624258048,582.9361893453765,-3.283762992746395,114942.52873563218,1.082004151405942,1.082004151405942,-0.5701121363319137,1.9658099183750164
30.0,0.0,150.0,115200.0,9.718268510936381,8.701271786100612,10.670503068898542,3.9375674102846596,11.137122468765742,-0.2006923658266161,115340.25374855824,217.4390405357326,615.0104802300525,-0.2465672442279065,115273.77521613833,1.1400677389044906,1.1400677389044906,-0.6111464737867185,2.146361003176157
30.0,0.0,150.0,115300.0,9.72412676801617,8.76718747757502,10.719939837504349,4.158357214084806,11.761610338701468,-0.19230493231711138,115340.25374855824,229.8110765282151,650.0038824195261,-0.7945730182838033,115107.91366906474,1.2375324972271429,1.2375324972271429,-0.6111464737867185,2.3187052204863368
30.0,0.0,150.0,115400.0,9.709831302427656,8.824863707615126,10.695221453201446,4.15972269110207,11.765472490935313,0.23057543048281115,138089.7583429229,229.6907304927774,649.6634924285385,-1.1873174458440554,115340.25374855824,1.250499347862861,1.250499347862861,-0.5865258713138356,2.310498352995376
30.0,0.0,150.0,115500.0,9.697661617889192,8.816624246180826,10.81057391328166,4.427116649217063,12.521776815061006,-0.16243096595258105,138568.12933025404,243.62621657596065,689.078999262737,4.723465320477079,115440.11544011543,1.3248207398610032,1.3248207398610032,-0.7096288836782496,2.466428835323634
30.0,0.0,150.0,115600.0,9.698526761339796,8.841342630483727,10.835292297584562,4.682357783430935,13.243707762422504,-0.17155355299678343,115740.74074074073,258.49229061862843,731.1266063235038,5.624148077836279,115606.93641618497,1.432839529777031,1.432839529777031,-0.6439739437505622,2.688014257579579
30.0,0.0,150.0,115700.0,9.68520355220053,8.660074478929106,10.794094990413058,4.964722740388891,14.042356465760177,-0.16376760874294047,115740.74074074073,275.1068891672049,778.1197875250662,5.001433215009625,115774.24023154848,1.5351217193168774,1.5351217193168774,-0.7424563536420935,2.975254619763212
30.0,0.0,150.0,115800.0,9.672020413905647,8.684792863232008,10.860010681887465,4.978115708700718,14.080237500614217,0.2567235050692149,115740.74074074073,274.90274951479375,777.5423933949503,-2.56171425769941,115740.74074074073,1.5264142329089678,1.5264142329089678,-0.6275602087686404,2.8685653423807196
30.0,0.0,150.0,115900.0,9.663492571321147,8.487045788808786,11.008320987704883,5.293508803123382,14.972303883836915,0.2522624597563907,116009.28074245939,292.970251493496,828.6450060679172,5.801529992515458,115874.85515643106,1.6251018144877731,1.6251018144877731,-0.7424563536420935,3.0819438971457043
30.0,0.0,150.0,116000.0,9.647639847521553,8.701271786100612,10.868250143321767,5.691111574210598,16.09689434645425,0.2637408797186012,116009.28074245939,314.7433862257368,890.2287309353404,-1.5483418133675533,116009.28074245939,1.7479257933574945,1.7479257933574945,-0.7096288836782496,3.3281499218745325
30.0,0.0,150.0,116100.0,9.599826252818302,8.585919326020399,10.975363141967678,6.112816727795867,17.289656641500077,-0.2370991738290275,116144.01858304298,338.85209736884667,958.4184634751831,6.238098187231728,116279.06976744186,1.9135403793250862,1.9135403793250862,-0.7178357511692106,3.6318040190400867
30.0,0.0,150.0,116200.0,9.639754682928926,8.676553401797708,11.008320987704883,6.086738752521024,17.215896988874253,-0.23666476492216068,116279.06976744186,337.2531084197374,953.895839759353,-3.8067266141417093,116110.30478955008,1.8767079580256536,1.8767079580256536,-0.7260426186601716,3.5661490791123995
30.0,0.0,150.0,116300.0,9.582737609803564,8.536482557414592,11.024799910573485,6.578715134250337,18.607416331691926,0.28392418585302664,116279.06976744186,364.0259986270184,1029.6210086294782,-3.2524603019206624,116279.06976744186,2.0668036297187817,2.0668036297187817,-0.7096288836782496,3.960078718678525
30.0,0.0,150.0,116400.0,9.540889385178748,8.528243095980292,11.08247614061359,7.10221224857146,20.08808976956415,0.31588665657749315,116414.43538998836,393.4764326481444,1112.919415050379,-3.435685385553974,116550.11655011655,2.1997959174098036,2.1997959174098036,-0.7424563536420935,4.271939683335041
30.0,0.0,150.0,116500.0,9.50934048734681,8.478806327374485,11.090715602047892,7.70168999523891,21.78366888892009,-0.23227055174885441,116550.11655011655,425.61115848310584,1203.810145248266,6.27357457016757,116618.07580174928,2.3929691644120425,2.3929691644120425,-0.8163181610607418,4.690489925374049
30.0,0.0,150.0,116600.0,9.521551369192444,8.478806327374485,11.06599721774499,7.683112915697744,21.731124973247287,0.341901066884861,116550.11655011655,424.95069523735856,1201.9420730890965,8.218932462684355,116414.43538998836,2.407634836618389,2.407634836618389,-0.7506632211330544,4.674076190392126
30.0,0.0,150.0,116700.0,9.485330696727258,8.487045788808786,11.131912909219396,8.351696611504387,23.622165233629854,-0.24769206794262483,116550.11655011655,461.201302570445,1304.4742741585217,7.312823905582034,116788.32116788322,2.5921252178151915,2.5921252178151915,-0.808111293569781,6.184139808728939
30.0,0.0,150.0,116800.0,9.404328551366644,8.363453867294272,11.06599721774499,8.978046176099012,25.393749331702256,0.3539141439632153,116822.42990654206,497.9866529424534,1408.5189569440024,8.19555978686783,116822.42990654206,2.8267759731167468,2.8267759731167468,-0.8245250285517027,5.511176674470142
30.0,0.0,150.0,116900.0,9.360651166303414,8.355214405859972,11.024799910573485,9.67540947880841,27.366190612888108,-0.2620108538343488,117096.01873536299,536.026959046571,1516.1131905625368,6.297364615195132,116959.06432748538,3.047048296574138,3.047048296574138,-0.808111293569781,5.962554386472993
30.0,0.0,150.0,117000.0,9.380837846817453,8.355214405859972,11.115433986350796,9.66796807746642,27.345143151486297,-0.29536009145381337,116959.06432748538,534.8234417328824,1512.7091295473983,-5.961186481374425,116959.06432748538,3.025825337242513,3.025825337242513,-0.7752838236059373,6.27441535112951
30.0,0.0,150.0,117100.0,9.316520610861298,8.314017098688465,10.958884219099076,10.281812645236688,29.081357777345826,-0.28540210266563654,117096.01873536299,570.3880410396447,1613.3010069073741,5.794852085139304,117130.30746705711,3.259515889047626,3.259515889047626,-0.8737662334974684,6.463173303421611
30.0,0.0,150.0,117200.0,9.251478302298928,8.26458033008266,10.794094990413058,10.755743494318818,30.421836646143714,0.35633680902074144,117233.29425556859,595.917081677473,1685.5080379161557,-4.475352090179447,117233.29425556859,3.407149228342522,3.407149228342522,-0.8737662334974684,6.750413665605244
30.0,0.0,150.0,117300.0,9.249978720317886,8.27281979151696,10.90120798905897,10.748600480042267,30.40163315081147,0.36632821387867737,117233.29425556859,594.1002571604038,1680.3692821711732,10.040749068742247,117233.29425556859,3.413887066552601,3.413887066552601,-0.808111293569781,6.750413665605244
30.0,0.0,150.0,117400.0,9.238122135313926,8.239861945779758,10.629305761727037,10.911056719113018,30.861128783983435,0.3800455105147393,117370.89201877934,604.8586748414347,1710.79868255955,9.925137797292525,117370.89201877934,3.4554302297918458,3.4554302297918458,-0.8163181610607418,6.881723545460618
30.0,0.0,150.0,117500.0,9.245908426369338,8.322256560122767,10.670503068898542,10.851283568491949,30.692064783435264,-0.25908694773043794,117508.81316098708,602.0895160991787,1702.966318860225,6.512727128076199,117474.30249632892,3.446099021454623,3.446099021454623,-0.8737662334974684,6.873516677969658
30.0,0.0,150.0,117600.0,9.240305592594016,8.26458033008266,10.827052836150262,10.778269727096536,30.48555045395056,0.3037733312898619,117647.05882352941,598.3624596941257,1692.4246114287141,-3.1401879841590197,117647.05882352941,3.378466226461614,3.378466226461614,-0.808111293569781,6.7750342680781275
30.0,0.0,150.0,117700.0,9.263565592223047,8.239861945779758,10.827052836150262,10.791400886533594,30.522690981481702,-0.258000925463271,117785.63015312131,598.5827659734358,1693.0477316848667,6.154624345029777,117647.05882352941,3.375052169585374,3.375052169585374,-0.8491456310245857,6.840689208005815
30.0,0.0,150.0,117800.0,9.299901617148313,8.305777637254165,10.958884219099076,10.392771441032728,29.39519664510452,-0.22366591378591663,117647.05882352941,576.9108548082278,1631.7503103001025,-6.250840713815247,117785.63015312131,3.2788676825913123,3.2788676825913123,-0.808111293569781,6.487793905894494
30.0,0.0,150.0,117900.0,9.329349452314505,8.305777637254165,11.107194524916494,9.798540893484487,27.714458846066297,0.24402539856080147,118063.75442739078,543.8211903030549,1538.1586056649203,-2.90061805703937,117924.52830188679,3.0737944777271795,3.0737944777271795,-0.7752838236059373,6.028209326400681
30.0,0.0,150.0,118000.0,9.403381013301699,8.396411713031476,11.148391832087999,9.08608095810816,25.699317839552975,0.2386287032947261,118063.75442739078,506.6260804636776,1432.9549480873118,6.205960757983987,118063.75442739078,2.8671045199673286,2.8671045199673286,-0.7178357511692106,5.699934626762245
30.0,0.0,150.0,118100.0,9.406750953028327,8.429369558768679,11.181349677825203,9.126699970371318,25.814205755618488,-0.1405768563302066,117924.52830188679,507.4603073808158,1435.3144981279388,5.638338631010618,118168.38995568686,2.8728493272110014,2.8728493272110014,-0.7834906910968982,5.634279686834556
30.0,0.0,150.0,118200.0,9.471307133366077,8.470566865940185,11.362617829379824,8.42317912620243,23.824348317146864,0.19999972665334234,118203.3096926714,470.01695678184103,1329.408709652417,-1.985744746505843,118203.3096926714,2.6520189367642244,2.6520189367642244,-0.7752838236059373,5.191108842322666
30.0,0.0,150.0,118300.0,9.503605822188536,8.594158787454699,11.255504830733912,7.7759841435040675,21.993804473083177,-0.12239851438132021,118483.41232227487,433.3250335270576,1225.628278659482,4.170868485100062,118343.19526627219,2.444935049364807,2.444935049364807,-0.7178357511692106,4.731524262828853
30.0,0.0,150.0,118400.0,9.50014524838613,8.495285250243088,11.131912909219396,7.778174666727746,22.000000208386414,0.1449133356556597,118343.19526627219,433.59732548155523,1226.3984366094332,-1.605104026064888,118343.19526627219,2.3847787106560636,2.3847787106560636,-0.7752838236059373,4.649455587919244
30.0,0.0,150.0,118500.0,9.532542810745802,8.635356094626204,11.090715602047892,7.155881714939534,20.239889944010265,-0.10194787968882303,118623.96204033215,399.8219213348298,1130.8671673715703,3.200067700291227,118518.51851851853,2.216308134801617,2.216308134801617,-0.7834906910968982,4.321180888280806
30.0,0.0,150.0,118600.0,9.580389363294788,8.668313940363406,11.189589139259503,6.643549262466524,18.790794938547865,0.10549908137493987,118623.96204033215,370.34308289063455,1047.4884211099975,0.07814600193774095,118623.96204033215,2.057767868611234,2.057767868611234,-0.676801413714406,3.927251248714681
30.0,0.0,150.0,118700.0,9.608461208401451,8.717750708969213,10.90120798905897,6.132166490841679,17.344386036156266,-0.032525994764536874,118906.06420927469,343.11062008946914,970.4633846495396,2.8882928996668924,118764.84560570071,1.884972273589051,1.884972273589051,-0.7260426186601716,3.5661490791123995
30.0,0.0,150.0,118800.0,9.586980932442227,8.701271786100612,10.917686911927571,6.133534115429503,17.34825426263694,0.11706104151154778,118764.84560570071,342.80538909713636,969.6000610315124,0.13908190674517754,118764.84560570071,1.8581029894236452,1.8581029894236452,-0.676801413714406,3.5825628140943215
30.0,0.0,150.0,118900.0,9.622690758298488,8.750708554706417,10.868250143321767,5.689144562829898,16.09133079811039,-0.024222101429429925,118906.06420927469,318.2719746614113,900.209086178868,3.069013768034136,118906.06420927469,1.7516435043308998,1.7516435043308998,-0.6275602087686404,3.3281499218745325
30.0,0.0,150.0,119000.0,9.64258081820089,8.800145323312222,10.950644757664776,5.319861486403644,15.046840528036652,0.07853231307944106,119189.51132300356,297.07535450921955,840.255990787467,1.3323404810222563,119047.61904761905,1.633940610775538,1.633940610775538,-0.6439739437505622,3.0737370296547435
