r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V),RX Force (mN)
60.0,0.0,175.0,116100.0,9.733210774247485,8.915497783392436,10.555150608818328,5.435206024394768,15.373084147982066,0.44701966832918016,126649.0765171504,297.0352209661557,840.142475985653,-0.975711255862072,116156.28299894404,1.7445732879874367,1.7445732879874367,-0.676801413714406,3.3773911268202976,117.2295
60.0,0.0,175.0,116200.0,9.72160549281727,8.651835017494806,10.56339007025263,5.421285434835485,15.333710774880132,0.48075319075087286,116094.98680738786,296.51420044780537,838.6688074190016,6.98101538282922,116156.28299894404,1.7318444365089567,1.7318444365089567,-0.6850082812053669,3.3773911268202976,116.73899999999999
60.0,0.0,175.0,116300.0,9.707231752345134,8.651835017494806,10.56339007025263,5.81525321763169,16.448019938017033,0.4872442623015552,116340.56054997355,317.84141471065584,898.9912787353218,6.377082134498008,116279.06976744186,1.8746767583216408,1.8746767583216408,-0.6932151486963278,3.6235971515491263,120.1725
60.0,0.0,175.0,116400.0,9.687110987522571,8.78366640044362,10.588108454555535,6.238730712157334,17.64579517025292,0.08095497813696718,116402.1164021164,341.31315118658955,965.3793748487473,6.491023929103686,116346.71320535195,2.0024166508184478,2.0024166508184478,-0.7424563536420935,3.960078718678525,124.83225
60.0,0.0,175.0,116500.0,9.649279500346978,8.76718747757502,10.604587377424135,6.710248764211663,18.97944961849087,0.5085219447205872,116648.99257688229,368.262635879667,1041.6040283525797,-1.422504996248088,116587.17541070483,2.194268592154642,2.194268592154642,-0.7424563536420935,4.386835828208493,131.20875
60.0,0.0,175.0,116600.0,9.63802851575844,8.77542693900932,10.629305761727037,6.710533124963214,18.98025391215377,0.05695388603257828,116587.17541070483,368.09474592223205,1041.1291638429982,5.334702530000969,116550.11655011655,2.1800542976602975,2.1800542976602975,-0.676801413714406,4.370422093226571,130.9635
60.0,0.0,175.0,116700.0,9.61529996139192,8.676553401797708,10.63754522316134,7.230712598543893,20.451543644965557,0.04196677874567464,116648.99257688229,395.9074131628047,1119.7952662777736,-2.8526205977732526,116686.11435239206,2.3414505537375354,2.3414505537375354,-0.7014220161872887,4.854627275193267,136.60425
60.0,0.0,175.0,116800.0,9.566460553740102,8.701271786100612,10.596347915989835,7.783340745976688,22.014612087062712,0.06951832826195563,116834.8380244291,427.9118615535481,1210.317516218692,-3.897504417536343,116822.42990654206,2.537282825806845,2.537282825806845,-0.808111293569781,5.0926264324311346,143.47125
60.0,0.0,175.0,116900.0,9.509171578387406,8.734229631837815,10.612826838858435,8.410531971111597,23.78857676063708,0.06819839350647582,116959.06432748538,462.0680666164523,1306.9258530970033,7.818675389325942,116959.06432748538,2.7891803131406547,2.7891803131406547,-0.7588700886240153,5.601452216870713,150.093
60.0,0.0,175.0,117000.0,9.511515705165465,8.75894801614072,10.604587377424135,8.408229802670967,23.782065244973868,0.05404668796354677,117021.27659574468,461.4673742618224,1305.2268385475404,6.443235154443067,116890.7071887785,2.7571612196246704,2.7571612196246704,-0.7588700886240153,5.527590409452064,150.093
60.0,0.0,175.0,117100.0,9.455334937375685,8.660074478929106,10.57162953168693,9.015374003510308,25.499328371260212,0.03700449238646567,117083.5550824907,496.950652823365,1405.5887061059325,5.996650098662558,117096.01873536299,2.9748196557861912,2.9748196557861912,-0.7588700886240153,6.118484868801252,158.67675000000003
60.0,0.0,175.0,117200.0,9.398120117175898,8.709511247534913,10.489234917343921,9.62122075857564,27.21292176672646,0.5711185973966012,117270.78891257997,530.0805059803,1499.2940814138658,8.860428940006466,117270.78891257997,3.199835548653358,3.199835548653358,-0.7260426186601716,6.438552700948729,166.77
60.0,0.0,175.0,117300.0,9.37361183913957,8.684792863232008,10.448037610172417,9.618632036127226,27.205599753934923,0.0213407096869428,117208.31113478956,529.2361491580006,1496.9058796747095,-5.3720698400340625,117233.29425556859,3.2193268589443904,3.2193268589443904,-0.7260426186601716,8.326132223869745,166.27950000000004
60.0,0.0,175.0,117400.0,9.316207511326796,8.602398248889,10.332685150092203,10.159341730838024,28.734957721068177,0.5740926276051507,117333.33333333333,560.1785709238171,1584.4242647024819,-3.3117267298840543,117395.94450373531,3.4403419039097134,3.4403419039097134,-0.7096288836782496,6.857102942987736,172.65599999999998
60.0,0.0,175.0,117500.0,9.253146793239372,8.618877171757601,10.225572151446292,10.504229378024485,29.710447297360258,0.5379698561956905,117521.36752136752,579.8334605101876,1640.0166875424636,10.339376739219777,117521.36752136752,3.557720626199183,3.557720626199183,-0.7916975585878592,7.127929570189448,177.56099999999998
60.0,0.0,175.0,117600.0,9.262762244733203,8.602398248889,10.184374844274785,10.689794398516941,30.235304434725204,0.03314493632930325,117647.05882352941,592.153644317039,1674.863429603621,6.389394526222795,117647.05882352941,4.09454824251792,4.09454824251792,-0.7014220161872887,26.47972311387534,178.542
60.0,0.0,175.0,117700.0,9.26483446928393,8.585919326020399,10.159656459971881,10.644158382237507,30.10622628841509,0.5424141934736354,117647.05882352941,587.8341465320955,1662.6460449034055,10.116084211329525,117647.05882352941,3.6002486135373424,3.6002486135373424,-0.7588700886240153,7.3413081249544305,178.78725
60.0,0.0,175.0,117800.0,9.264859187668232,8.635356094626204,10.159656459971881,10.627765992629016,30.059861609007026,0.05529979057950858,117773.01927194861,588.3983137575738,1664.241750786841,-5.1635939191346445,117785.63015312131,3.6782795096413987,3.6782795096413987,-0.7506632211330544,12.372117896913489,177.56099999999998
60.0,0.0,175.0,117900.0,9.282903608209352,8.610637710323301,10.349164072960805,10.45414326279049,29.56878237045926,0.5160990385384366,117962.46648793567,578.6397657330409,1636.640408856114,8.265051760500945,117962.46648793567,3.5341012615601977,3.5341012615601977,-0.7424563536420935,7.160757040153291,175.599
60.0,0.0,175.0,118000.0,9.312450316912754,8.676553401797708,10.448037610172417,10.105584465441426,28.58290921346826,0.10223266055599933,118025.75107296137,560.6042884407881,1585.6283756749622,5.571350872643532,118063.75442739078,3.438364048844392,3.438364048844392,-0.7424563536420935,7.144343305171369,170.694
60.0,0.0,175.0,118100.0,9.301949123314738,8.594158787454699,10.431558687303815,10.112827220275436,28.60339481769866,0.4844623744941198,118025.75107296137,561.1676519785761,1587.221808386335,-1.9788581545241906,118025.75107296137,3.435278266667791,3.435278266667791,-0.6850082812053669,6.947378485388307,171.42974999999998
60.0,0.0,175.0,118200.0,9.371510776473825,8.75894801614072,10.654024146029942,9.547965336920248,27.005724145081626,0.4832677500002363,118152.52416756176,530.6456080597619,1500.8924314636663,-1.3144063705965419,118152.52416756176,3.2201844765971956,3.2201844765971956,-0.6850082812053669,6.725793063132361,164.3175
60.0,0.0,175.0,118300.0,9.431687683059241,8.77542693900932,10.612826838858435,8.905387134710528,25.188238528181014,0.44916665081119483,118343.19526627219,495.976037880101,1402.8320787642217,-0.3214850176041673,118343.19526627219,2.9844463113530884,2.9844463113530884,-0.676801413714406,6.061036796364525,155.979
60.0,0.0,175.0,118400.0,9.441488522435343,8.78366640044362,10.662263607464242,8.937538113810394,25.279175229554223,0.47377758618868543,118343.19526627219,496.4884772565545,1404.2814761963707,-0.986980224559331,118343.19526627219,3.0080287450883643,3.0080287450883643,-0.7260426186601716,6.085657398837407,156.22425
60.0,0.0,175.0,118500.0,9.502102120476778,8.86606101478663,10.728179298938649,8.273110353048345,23.39988972858047,0.1398925711743726,118470.65158858374,460.3424313331064,1302.0450194541686,-1.867420575184562,118470.65158858374,2.7680517327851755,2.7680517327851755,-0.676801413714406,5.527590409452064,148.131
60.0,0.0,175.0,118600.0,9.549722087836319,8.915497783392436,10.777616067544455,7.657057703598775,21.657429704605548,0.1649128534064108,118662.35167206042,426.26767515619656,1205.667054814284,-0.9293832734399803,118662.35167206042,2.540417849188392,2.540417849188392,-0.6029396062957575,5.043385227485368,141.7545
60.0,0.0,175.0,118700.0,9.608815505243125,8.94021616769534,10.785855528978756,7.080402484739366,20.026402441957146,0.21186243141778097,118790.49676025918,394.65846950885464,1116.2627201696616,3.6086721578698433,118764.84560570071,2.2940887214471997,2.2940887214471997,-0.6439739437505622,4.682283057883087,135.37800000000001
60.0,0.0,175.0,118800.0,9.590676330895512,8.964934551998242,10.703460914635748,7.0836157567982445,20.035490947807666,0.3750581621032113,118790.49676025918,394.7200017365711,1116.436759591581,0.18290567390120852,118790.49676025918,2.3483484258636875,2.3483484258636875,-0.6193533412776794,4.715110527846931,135.13275000000002
60.0,0.0,175.0,118900.0,9.649061154618968,9.014371320604047,10.736418760372949,6.555472264889668,18.54167556953528,0.2339671615633479,118854.67314964884,365.5460429189739,1033.920343135661,2.8751457695200733,118835.41295306,2.1272307950547273,2.1272307950547273,-0.6439739437505622,4.337594623262728,129.00150000000002
60.0,0.0,175.0,119000.0,9.678579025207354,9.047329166341253,10.761137144675853,6.0750388734991985,17.182804733692674,0.22613944722230614,119112.07363291825,339.1222958161939,959.1827000927243,2.339035017977954,119047.61904761905,1.9330809308210641,1.9330809308210641,-0.6111464737867185,5.896899446545306,124.587
60.0,0.0,175.0,119100.0,9.666178635748729,9.014371320604047,10.761137144675853,6.061648565855446,17.144931224344386,0.3334384472183989,118983.23418063817,339.3591520049353,959.8526305616246,0.4719338525255025,119112.07363291825,1.9682678751885592,1.9682678751885592,-0.6193533412776794,3.9764924536604465,124.587
60.0,0.0,175.0,119200.0,9.695886013950101,9.080287012078456,10.654024146029942,5.665369480636634,16.024084710741892,0.3301887344343377,119176.59804983748,315.3110504284539,891.8343277640528,1.1386811671137003,119176.59804983748,1.8207453286047908,1.8207453286047908,-0.5865258713138356,3.648217754022009,120.41775000000001
60.0,0.0,175.0,119300.0,9.71591202496617,9.096765934947058,10.654024146029942,5.274819603200858,14.919442843836244,0.25240447805286637,130151.84381778742,294.0699812835919,831.7555116361159,2.3864064234275686,119370.59142702117,1.6805966524616511,1.6805966524616511,-0.6029396062957575,3.4020117292931804,116.49375
60.0,0.0,175.0,119400.0,9.723887823634573,9.10500539638136,10.588108454555535,5.275192660090373,14.920498008061621,0.22557137403640354,119305.85683297181,294.62815723824707,833.3342716466436,2.431273613611129,119305.85683297181,1.6830464024077028,1.6830464024077028,-0.5947327388047965,3.344563656856454,116.73899999999999
60.0,0.0,175.0,119500.0,9.735682612677774,9.170921087855767,10.56339007025263,4.9486616984481016,13.996928979083162,0.3251094918309724,119435.39630836046,275.9969136573664,780.6371569347274,1.7718302602156073,119435.39630836046,1.5786345307539522,1.5786345307539522,-0.5783190038228747,3.0819438971457043,114.04125
60.0,0.0,175.0,119600.0,9.751164560712827,9.12148431924996,10.64578468459564,4.646030545217902,13.140958816493644,0.2572832242376779,130434.78260869565,259.3984779354569,733.6896911105225,1.467568105389444,119565.21739130434,1.4711204631886186,1.4711204631886186,-0.5454915338590309,2.8849790773626416,111.3435
60.0,0.0,175.0,119700.0,9.776768687119917,9.236836779330174,10.588108454555535,4.3715811590106215,12.36469872817503,0.2968394968148733,130647.795318454,243.80940868210644,689.5971447847992,0.7211032714983722,119825.70806100218,1.3638074638768132,1.3638074638768132,-0.5619052688409528,2.6962211250705397,108.891
60.0,0.0,175.0,119800.0,9.77105050088451,9.19563947215867,10.472755994475321,4.352652906316461,12.311161544830817,0.27863609281366764,119825.70806100218,244.3731280596693,691.1915839630431,1.479463127903219,119760.47904191617,1.3629744668264807,1.3629744668264807,-0.6029396062957575,2.7454623300163057,108.64574999999999
60.0,0.0,175.0,119900.0,9.783187227577237,9.269794625067378,10.530432224515426,4.114470209089811,11.63747914334975,0.2785525526392702,130718.95424836602,230.56255437235916,652.129382737549,1.7987505743257388,119891.00817438692,1.2729697510531122,1.2729697510531122,-0.5536984013499919,2.4992563052874774,106.68375
60.0,0.0,175.0,120000.0,9.797231389592003,9.261555163633076,10.56339007025263,3.908443138032941,11.054746587140489,0.28643874510239004,131004.36681222708,217.93388566713202,616.4101136222512,1.9999225340324738,120087.3362445415,1.2033673078622722,1.2033673078622722,-0.5783190038228747,2.3597395579411415,104.72175
90.0,0.0,175.0,115000.0,9.827659720668876,9.28627354793598,10.464516533041019,3.265109438587074,9.235124101364486,0.20050932171716673,131362.88998357963,174.72064569109403,494.18461352585894,3.6735730701818707,115008.62564692351,1.1205066702397852,1.1205066702397852,-0.5701121363319137,2.179188473140001,102.26925
