r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
0.0,0.0,200.0,118600.0,9.575346812896994,8.569440403151795,11.222546984996708,6.658834918070244,18.834029301476956,-0.032693075113331874,118764.84560570071,371.68655602498643,1051.288336964566,2.8123317032631094,118623.96204033215,1.678700866071239,1.678700866071239,-0.6850082812053669,3.246081246964923
0.0,0.0,200.0,118700.0,9.604605140450198,8.618877171757601,11.000081526270582,6.163567214469861,17.433200694602874,0.1304608854848998,118623.96204033215,344.32799552763834,973.9066423598572,-0.3179373793105769,118623.96204033215,1.5506162851398118,1.5506162851398118,-0.6685945462234449,2.9013928123445636
0.0,0.0,200.0,118800.0,9.61336368795486,8.651835017494806,11.090715602047892,6.143659639663575,17.376893570032863,0.1329002585773056,118623.96204033215,343.8991649746046,972.6937263917367,3.026442108511139,118764.84560570071,1.5347031690748383,1.5347031690748383,-0.676801413714406,2.9095996798355244
0.0,0.0,200.0,118900.0,9.632429801713831,8.725990170403513,11.07423667917929,5.719470851698761,16.17710649613997,0.11821389591823277,118906.06420927469,319.8389976554209,904.6412965202256,0.2050262420847248,118906.06420927469,1.4291054050686438,1.4291054050686438,-0.5947327388047965,2.7044279925615013
0.0,0.0,200.0,119000.0,9.64913119004116,8.734229631837815,10.975363141967678,5.321415709884983,15.051236535889188,0.08867409025129226,119189.51132300356,298.08173194663016,843.1024560291718,0.9158060084344543,119189.51132300356,1.3221945422638957,1.3221945422638957,-0.6111464737867185,2.450015100341712
0.0,0.0,200.0,119100.0,9.640520952842316,8.750708554706417,10.925926373361873,5.314413248961488,15.0314305854732,-0.003988671190366034,118906.06420927469,297.57433682554733,841.6673259057372,-0.09589695905336339,118906.06420927469,1.3053704639074257,1.3053704639074257,-0.5783190038228747,2.3843601604140243
0.0,0.0,200.0,119200.0,9.672341752901586,8.800145323312222,10.99184206483628,4.966710923517378,14.047979896849753,0.09931710846952825,119189.51132300356,278.0567644401732,786.4632947617478,1.2638919304166556,119331.74224343676,1.1987058071274064,1.1987058071274064,-0.676801413714406,2.1873953406309616
0.0,0.0,200.0,119300.0,9.688136800471142,8.86606101478663,10.892968527624669,4.665911236501826,13.1971899029798,0.0722166758949935,119331.74224343676,261.66915340356576,740.1121311960173,1.4212401229673524,119331.74224343676,1.1237442794649695,1.1237442794649695,-0.5536984013499919,2.0724991957575085
0.0,0.0,200.0,119400.0,9.682608121848725,8.816624246180826,10.802334451847358,4.664408665712527,13.192939991002495,0.01325402080526888,119331.74224343676,261.11189047756744,738.5359536205083,2.7576563366208067,119331.74224343676,1.1205189805410216,1.1205189805410216,-0.5701121363319137,2.056085460775587
0.0,0.0,200.0,119500.0,9.709139187667173,8.899018860523833,10.860010681887465,4.385300736868171,12.40350355432739,0.006236646155882653,119617.22488038278,245.5509299426491,694.5229107564402,1.451708075371069,119331.74224343676,1.0545193521787137,1.0545193521787137,-0.5619052688409528,1.9411893159021338
